BJD(TDB)-2450000,Flux,Error,,Detrended Spitzer light curve for 19 September - 10 October 2016
7652.162447,0.999309,0.00126,,
7652.163941,0.999701,0.001237,,
7652.16543,0.999738,0.000967,,
7652.166922,0.999987,0.00123,,
7652.168425,1.000025,0.001125,,
7652.169923,0.999686,0.001372,,
7652.171425,0.999968,0.001397,,
7652.172919,0.999504,0.001142,,
7652.17445,0.999471,0.001527,,
7652.175916,0.999258,0.001175,,
7652.1774,0.99983,0.001255,,
7652.178911,0.999765,0.00112,,
7652.180408,0.999516,0.001019,,
7652.181912,0.999829,0.001254,,
7652.18341,0.999368,0.001227,,
7652.184909,0.999849,0.001272,,
7652.186399,0.999456,0.001077,,
7652.187908,1.000141,0.001241,,
7652.189395,0.999476,0.001182,,
7652.190893,0.999679,0.001347,,
7652.192394,1.000329,0.001159,,
7652.193905,0.998725,0.001084,,
7652.195398,0.999637,0.001069,,
7652.196884,1.000536,0.001182,,
7652.198382,1.001163,0.001103,,
7652.199886,1.001142,0.001104,,
7652.20139,1.000082,0.001072,,
7652.202888,1.000476,0.001087,,
7652.204378,0.999251,0.001135,,
7652.205871,0.998405,0.001173,,
7652.207373,0.999725,0.001195,,
7652.208895,1.001775,0.001173,,
7652.210347,1.000654,0.001093,,
7652.211862,1.000257,0.001163,,
7652.21337,1.000037,0.001264,,
7652.214854,1.000305,0.001087,,
7652.216351,1.001167,0.001054,,
7652.217863,0.999776,0.001144,,
7652.219351,1.000422,0.001212,,
7652.220844,1.000571,0.001075,,
7652.222347,0.999789,0.001224,,
7652.223822,1.000285,0.001391,,
7652.225341,0.999416,0.001182,,
7652.226829,1.000248,0.001224,,
7652.22835,0.9993,0.001224,,
7652.229832,0.999734,0.000982,,
7652.231334,1.000556,0.001211,,
7652.232823,1.000381,0.001044,,
7652.23434,0.999504,0.001208,,
7652.235833,1.000377,0.001266,,
7652.237332,1.000741,0.00131,,
7652.238834,0.999462,0.001306,,
7652.240321,0.99854,0.001219,,
7652.241809,0.999363,0.001084,,
7652.243312,0.999881,0.001115,,
7652.244821,0.999749,0.00104,,
7652.246308,1.000328,0.001284,,
7652.247791,0.999411,0.001022,,
7652.249304,0.99976,0.001372,,
7652.250803,1.000155,0.001255,,
7652.252298,1.000466,0.001336,,
7652.253784,0.999511,0.001355,,
7652.2553,1.000965,0.000949,,
7652.256797,0.999832,0.001099,,
7652.258297,0.998914,0.001172,,
7652.259794,0.998981,0.001167,,
7652.261291,0.999626,0.001333,,
7652.262781,0.999836,0.001323,,
7652.264283,1.00068,0.001234,,
7652.265784,0.999035,0.001179,,
7652.267293,0.99903,0.001271,,
7652.26878,0.997731,0.00131,,
7652.270273,1.000078,0.001224,,
7652.271773,1.001355,0.001138,,
7652.273263,0.999755,0.00132,,
7652.274771,0.999111,0.001233,,
7652.276271,0.999492,0.001201,,
7652.277762,0.998667,0.001111,,
7652.279288,0.999529,0.001236,,
7652.280771,1.000701,0.001339,,
7652.28226,1.000071,0.001373,,
7652.283765,1.000191,0.001008,,
7652.285256,0.999901,0.001046,,
7652.286754,1.000266,0.001246,,
7652.288251,1.00076,0.0011,,
7652.28974,0.999801,0.001269,,
7652.291251,1.00097,0.001097,,
7652.292739,1.000608,0.001217,,
7652.294226,0.999855,0.001444,,
7652.295741,1.000517,0.001096,,
7652.297229,0.999989,0.001149,,
7652.298736,0.999125,0.001189,,
7652.300235,1.000884,0.001235,,
7652.301731,0.999942,0.001377,,
7652.303217,1.000722,0.001261,,
7652.304728,0.998957,0.001487,,
7652.306229,0.999977,0.001236,,
7652.307724,1.000823,0.00131,,
7652.309217,1.000026,0.001523,,
7652.310726,1.000052,0.00136,,
7652.312226,0.999292,0.001206,,
7652.313715,0.999884,0.001295,,
7652.315209,1.000035,0.001127,,
7652.31671,1.000032,0.00132,,
7652.318208,1.000874,0.00129,,
7652.319711,1.000831,0.001181,,
7652.321204,0.999608,0.001169,,
7652.322676,1.000419,0.001188,,
7652.3242,1.000874,0.001172,,
7652.325697,0.999848,0.001211,,
7652.327204,0.998529,0.001332,,
7652.328715,0.999752,0.001039,,
7652.330193,1.000103,0.001079,,
7652.331682,1.000899,0.001205,,
7652.333178,1.000244,0.000996,,
7652.33468,0.999852,0.001168,,
7652.33617,1.000976,0.001073,,
7652.33768,0.998514,0.001311,,
7652.339178,0.999879,0.0011,,
7652.340666,0.999098,0.001326,,
7652.342173,1.001514,0.001381,,
7652.343679,0.999125,0.000976,,
7652.345169,1.001044,0.00135,,
7652.346664,1.001085,0.001276,,
7652.34817,1.000242,0.001272,,
7652.349662,0.998834,0.001208,,
7652.351153,1.000256,0.001155,,
7652.352658,1.001044,0.001174,,
7652.354157,1.000825,0.001279,,
7652.355659,1.001333,0.001248,,
7652.357152,1.000076,0.001218,,
7652.358642,0.999337,0.001004,,
7652.360147,0.999481,0.001108,,
7652.361634,1.000248,0.001209,,
7652.363145,0.999184,0.001048,,
7652.364621,1.001122,0.001399,,
7652.366144,1.00009,0.001213,,
7652.36764,0.99898,0.001232,,
7652.369134,0.999031,0.001218,,
7652.370642,0.999591,0.001263,,
7652.37213,0.999476,0.001273,,
7652.373628,1.001648,0.001154,,
7652.375126,1.001309,0.001107,,
7652.376623,1.000954,0.001189,,
7652.378131,0.999019,0.0012,,
7652.379608,0.998968,0.00114,,
7652.381117,1.000327,0.001162,,
7652.382617,0.999233,0.001195,,
7652.384105,1.001413,0.001116,,
7652.38561,1.000093,0.001253,,
7652.387108,0.999236,0.001079,,
7652.3886,1.000691,0.001195,,
7652.390106,0.999305,0.001074,,
7652.391607,0.999539,0.001025,,
7652.393091,0.999627,0.001107,,
7652.394604,0.999668,0.001216,,
7652.396095,0.9993,0.001171,,
7652.397581,0.999344,0.001175,,
7652.399091,0.9999,0.001312,,
7652.40059,1.000851,0.001042,,
7652.402086,1.000835,0.001124,,
7652.403588,0.998183,0.001199,,
7652.405082,0.997803,0.001252,,
7652.406579,0.999283,0.001239,,
7652.408073,1.001194,0.001322,,
7652.409575,1.00026,0.001125,,
7652.411073,0.998589,0.001252,,
7652.412573,0.999922,0.001142,,
7652.414079,0.999121,0.001051,,
7652.415579,0.999613,0.001102,,
7652.417064,0.999567,0.001053,,
7652.418562,1.000459,0.001184,,
7652.420079,1.000744,0.001122,,
7652.421558,0.999482,0.001072,,
7652.423055,1.000163,0.001292,,
7652.424549,0.999091,0.001115,,
7652.426051,1.001125,0.001216,,
7652.427552,0.998992,0.001175,,
7652.429047,1.000396,0.001232,,
7652.430545,1.00025,0.001163,,
7652.432032,0.999148,0.001131,,
7652.43354,0.998558,0.001241,,
7652.435041,0.999645,0.001393,,
7652.436524,1.000217,0.001279,,
7652.438028,1.000519,0.001096,,
7652.439524,1.000942,0.001227,,
7652.441037,0.9993,0.001204,,
7652.442528,0.998742,0.001318,,
7652.444034,0.999226,0.001169,,
7652.445523,0.999,0.00097,,
7652.447021,0.999969,0.001175,,
7652.448517,0.99969,0.001189,,
7652.450017,1.001426,0.001226,,
7652.451514,1.001703,0.001098,,
7652.453012,0.999176,0.001144,,
7652.4545,1.001013,0.001206,,
7652.456008,0.999582,0.001206,,
7652.457507,1.000106,0.00112,,
7652.459015,0.999135,0.001204,,
7652.460492,1.000281,0.001151,,
7652.461995,1.000695,0.001144,,
7652.463468,1.000643,0.001076,,
7652.465005,0.998383,0.001281,,
7652.466489,1.00163,0.001123,,
7652.467981,1.000033,0.001043,,
7652.469461,0.998589,0.001431,,
7652.470986,1.001136,0.001111,,
7652.472483,0.999846,0.001123,,
7652.473985,0.999861,0.001123,,
7652.475481,0.999579,0.001093,,
7652.476971,0.997536,0.001242,,
7652.478483,0.999566,0.001147,,
7652.479969,1.000152,0.001249,,
7652.481473,0.999783,0.00108,,
7652.482959,1.000367,0.001187,,
7652.484458,0.999504,0.001435,,
7652.485951,0.999436,0.001126,,
7652.487452,0.998641,0.001101,,
7652.48897,0.998793,0.001408,,
7652.490467,1.000628,0.001074,,
7652.491957,1.000369,0.001279,,
7652.49345,0.99945,0.00163,,
7652.494953,0.999436,0.001008,,
7652.496463,0.999989,0.001189,,
7652.497954,1.000594,0.001349,,
7652.499446,1.001449,0.001261,,
7652.50096,0.999041,0.001217,,
7652.502442,0.998844,0.001337,,
7652.503936,1.000966,0.001154,,
7652.505437,0.999108,0.00124,,
7652.506943,0.999573,0.001341,,
7652.508438,1.000083,0.001396,,
7652.509931,1.000638,0.001302,,
7652.51143,0.997986,0.00132,,
7652.512938,0.999815,0.001141,,
7652.514424,0.999044,0.000991,,
7652.515935,1.000123,0.001267,,
7652.517415,0.998966,0.001129,,
7652.518919,1.00035,0.001204,,
7652.520401,1.000332,0.001224,,
7652.521909,1.001001,0.001133,,
7652.523411,1.000249,0.001109,,
7652.524909,1.000121,0.001072,,
7652.526403,0.999929,0.001164,,
7652.527896,1.002474,0.00121,,
7652.529391,1.002004,0.001003,,
7652.530885,0.999741,0.001262,,
7652.532398,1.001157,0.001078,,
7652.533908,0.999126,0.001172,,
7652.535382,1.001729,0.001186,,
7652.536879,1.000698,0.001294,,
7652.538386,1.001551,0.00126,,
7652.539887,1.000669,0.001206,,
7652.541386,1.000611,0.001165,,
7652.542883,1.001204,0.001105,,
7652.544381,1.000921,0.001051,,
7652.545868,1.001083,0.001139,,
7652.547377,1.000392,0.001252,,
7652.548869,1.001088,0.001357,,
7652.550365,1.000355,0.001263,,
7652.55186,0.998175,0.001104,,
7652.553364,0.999816,0.001347,,
7652.554869,1.000006,0.001178,,
7652.556364,1.000664,0.001422,,
7652.557861,1.001192,0.001209,,
7652.559359,0.99852,0.00107,,
7652.560857,1.000212,0.001217,,
7652.562347,1.000498,0.001097,,
7652.563854,1.000263,0.001236,,
7652.565342,1.001267,0.001246,,
7652.566854,1.001277,0.001347,,
7652.568346,1.000969,0.001091,,
7652.569841,1.000857,0.001154,,
7652.571343,1.000837,0.001278,,
7652.572843,1.001374,0.001074,,
7652.574337,0.99873,0.00123,,
7652.575835,0.99865,0.000973,,
7652.577333,1.00254,0.001269,,
7652.578851,1.001205,0.001122,,
7652.580317,1.001293,0.001297,,
7652.581827,1.001672,0.000994,,
7652.583324,0.999545,0.001085,,
7652.584823,1.000269,0.001313,,
7652.586321,0.999331,0.001233,,
7652.587813,1.000312,0.001338,,
7652.58932,1.001012,0.001225,,
7652.590804,1.000295,0.001061,,
7652.592311,1.000748,0.001152,,
7652.593822,1.000767,0.001235,,
7652.595307,1.001213,0.001191,,
7652.596805,1.001164,0.001366,,
7652.598302,0.998665,0.001218,,
7652.5998,0.99917,0.001248,,
7652.601304,1.000377,0.001089,,
7652.602796,0.998241,0.00124,,
7652.604285,0.998244,0.001192,,
7652.605801,1.000619,0.001462,,
7652.607287,1.00083,0.001091,,
7652.608788,0.999237,0.00096,,
7652.610285,1.000391,0.001201,,
7652.611783,0.999892,0.001113,,
7652.613277,0.999478,0.001219,,
7652.614779,0.999789,0.001071,,
7652.616273,1.000478,0.001052,,
7652.617774,0.999449,0.001201,,
7652.619274,0.999198,0.001084,,
7652.62077,0.999047,0.001298,,
7652.622277,0.998964,0.001101,,
7652.62376,0.999645,0.001069,,
7652.625264,1.000866,0.001123,,
7652.626761,0.999634,0.001079,,
7652.628252,1.000364,0.001313,,
7652.629756,1.0014,0.001244,,
7652.631256,0.999359,0.001091,,
7652.632752,0.998878,0.001039,,
7652.63425,0.998215,0.001182,,
7652.635748,0.998595,0.001169,,
7652.639939,0.999059,0.000891,,
7652.641436,1.000293,0.001158,,
7652.642951,1.000094,0.000935,,
7652.644432,0.999454,0.001227,,
7652.645935,0.998842,0.001172,,
7652.647428,1.001448,0.000899,,
7652.648925,0.999657,0.001041,,
7652.650412,1.000201,0.000936,,
7652.651921,1.000621,0.000985,,
7652.653422,1.00078,0.00117,,
7652.654917,1.000604,0.000898,,
7652.656424,0.999941,0.000949,,
7652.657906,0.999328,0.001045,,
7652.659418,0.998604,0.001013,,
7652.660908,1.000514,0.001181,,
7652.662406,1.000543,0.001191,,
7652.663907,0.999237,0.001113,,
7652.665402,0.999611,0.001111,,
7652.666899,1.000997,0.001014,,
7652.668397,0.9997,0.000884,,
7652.669896,0.999073,0.001091,,
7652.671393,1.000621,0.000841,,
7652.672891,1.000146,0.001037,,
7652.67439,0.99957,0.001099,,
7652.675886,0.999928,0.001109,,
7652.677384,0.999082,0.000784,,
7652.678882,1.000098,0.001109,,
7652.680381,0.999298,0.001131,,
7652.681888,1.00117,0.001211,,
7652.683375,1.000859,0.000897,,
7652.684867,0.99954,0.001047,,
7652.686379,0.999534,0.000987,,
7652.68787,0.999628,0.000921,,
7652.689367,1.0008,0.000953,,
7652.690868,0.998848,0.001151,,
7652.692362,1.001096,0.001008,,
7652.69386,0.999244,0.001054,,
7652.695362,0.999484,0.000961,,
7652.696856,1.000772,0.001066,,
7652.698345,1.001394,0.001263,,
7652.699851,1.001281,0.00099,,
7652.701359,0.998662,0.001007,,
7652.702848,1.000055,0.001345,,
7652.704345,0.99827,0.001168,,
7652.705843,0.999686,0.00096,,
7652.707352,1.000459,0.001066,,
7652.708838,0.999596,0.000901,,
7652.710341,1.000033,0.001063,,
7652.711834,1.001432,0.001059,,
7652.713332,1.000639,0.001211,,
7652.714839,1.000387,0.000932,,
7652.716328,0.999112,0.000899,,
7652.717826,1.000538,0.000942,,
7652.719323,0.999691,0.001023,,
7652.720827,0.999287,0.000964,,
7652.722319,1.000075,0.000958,,
7652.723817,0.999841,0.001035,,
7652.725316,0.998877,0.001111,,
7652.726812,1.000179,0.000963,,
7652.72831,0.999843,0.000877,,
7652.729808,0.997979,0.00095,,
7652.731306,0.999642,0.00128,,
7652.732805,1.000847,0.0011,,
7652.734296,1.000701,0.001066,,
7652.735799,1.000697,0.000955,,
7652.737281,0.999627,0.001153,,
7652.738806,0.999535,0.001025,,
7652.740294,0.999131,0.001044,,
7652.741791,0.99992,0.000987,,
7652.743288,0.998127,0.001015,,
7652.744792,1.000701,0.001083,,
7652.746284,1.000473,0.001048,,
7652.747783,0.99978,0.001063,,
7652.74928,0.999465,0.000916,,
7652.750768,0.999976,0.00108,,
7652.752275,0.99978,0.000999,,
7652.753773,0.998564,0.001001,,
7652.755272,0.999326,0.000991,,
7652.756769,1.000063,0.00099,,
7652.758267,0.999938,0.000939,,
7652.759764,0.999433,0.000885,,
7652.761262,1.000405,0.001018,,
7652.762761,1.002287,0.000982,,
7652.764258,0.999911,0.000985,,
7652.765756,1.000584,0.001107,,
7652.767254,0.99929,0.000976,,
7652.768751,1.000949,0.001118,,
7652.77025,0.999786,0.001096,,
7652.771747,1.000079,0.000977,,
7652.773245,1.000136,0.001221,,
7652.774742,1.000589,0.001081,,
7652.776245,1.001093,0.000931,,
7652.777739,0.999619,0.000901,,
7652.779236,0.998685,0.001089,,
7652.78073,1.000084,0.001095,,
7652.782232,0.99901,0.000816,,
7652.78373,0.999827,0.000917,,
7652.785229,0.998825,0.001019,,
7652.786727,1.000426,0.000986,,
7652.788223,1.00214,0.000917,,
7652.789721,0.99942,0.00111,,
7652.791219,0.999863,0.001007,,
7652.792718,0.999612,0.001184,,
7652.794214,0.998693,0.001148,,
7652.795712,1.001487,0.001036,,
7652.79721,1.000397,0.00115,,
7652.798708,0.999595,0.001029,,
7652.800207,1.001668,0.001011,,
7652.801704,1.000037,0.001054,,
7652.803201,0.999398,0.001086,,
7652.804697,0.999766,0.000854,,
7652.806197,1.00006,0.001106,,
7652.807696,1.000984,0.000773,,
7652.809193,1.000379,0.001264,,
7652.81069,0.999376,0.001071,,
7652.812188,1.001236,0.001227,,
7652.813686,1.001325,0.001097,,
7652.815185,1.000669,0.001133,,
7652.816682,1.000676,0.001229,,
7652.81818,0.999316,0.000865,,
7652.819682,0.998371,0.001131,,
7652.821175,1.000113,0.00103,,
7652.822674,1.000318,0.000975,,
7652.824171,1.000307,0.000982,,
7652.825669,0.999808,0.001105,,
7652.827167,0.999411,0.000965,,
7652.828664,0.999876,0.000949,,
7652.830163,0.999132,0.001077,,
7652.83166,1.000772,0.001079,,
7652.833158,0.998416,0.000955,,
7652.834659,1.000754,0.001099,,
7652.836154,0.999636,0.000925,,
7652.837649,0.999338,0.001011,,
7652.839149,1.001874,0.001168,,
7652.840655,1.001805,0.000898,,
7652.842145,0.99999,0.001056,,
7652.843643,1.000768,0.00101,,
7652.845142,1.000835,0.001166,,
7652.846638,1.000484,0.000983,,
7652.848136,1.00127,0.000873,,
7652.849634,0.999203,0.001041,,
7652.851132,0.999226,0.000944,,
7652.852631,1.000844,0.001065,,
7652.854128,0.999524,0.001096,,
7652.855625,0.999273,0.000956,,
7652.857111,1.000483,0.001067,,
7652.858621,1.001139,0.001248,,
7652.86012,0.998285,0.00095,,
7652.861617,1.000279,0.000984,,
7652.863114,0.999175,0.000946,,
7652.864612,1.000672,0.000999,,
7652.86611,1.000565,0.001181,,
7652.867609,0.998979,0.000969,,
7652.869117,1.000975,0.001,,
7652.870604,1.000427,0.001035,,
7652.872101,0.999094,0.000998,,
7652.873599,1.000491,0.001059,,
7652.875098,0.999989,0.001212,,
7652.876595,1.000089,0.000839,,
7652.878093,1.002631,0.001178,,
7652.87959,1.00016,0.001033,,
7652.881088,0.997615,0.000827,,
7652.882587,1.000551,0.001099,,
7652.884084,1.00048,0.001163,,
7652.885582,1.000225,0.000868,,
7652.88708,0.999941,0.001075,,
7652.888567,0.999399,0.000863,,
7652.890076,1.000259,0.001102,,
7652.891573,1.000465,0.001254,,
7652.893071,0.999378,0.000976,,
7652.894568,0.998493,0.000881,,
7652.896067,0.99991,0.001041,,
7652.897565,0.998834,0.001184,,
7652.899062,1.001324,0.001017,,
7652.90056,0.999493,0.00115,,
7652.902058,1.000963,0.001105,,
7652.903556,1.000285,0.001176,,
7652.905055,0.998222,0.001113,,
7652.906551,0.999711,0.001198,,
7652.908049,1.000255,0.001055,,
7652.909547,1.00008,0.000958,,
7652.911045,1.000281,0.001008,,
7652.912537,1.001726,0.001014,,
7652.91404,0.999313,0.001109,,
7652.915538,0.999784,0.001151,,
7652.917036,1.000055,0.001156,,
7652.920033,0.999144,0.001002,,
7652.92153,1.000518,0.000973,,
7652.923028,0.998956,0.001042,,
7652.924526,1.001084,0.000943,,
7652.926023,0.999423,0.001013,,
7652.927503,0.999515,0.000998,,
7652.929019,0.999768,0.001129,,
7652.930517,0.999342,0.001094,,
7652.93201,1.001368,0.001115,,
7652.933512,1.000075,0.001119,,
7652.935011,1.000788,0.00107,,
7652.936508,1.000622,0.00084,,
7652.938006,1.001051,0.001149,,
7652.939504,1.000123,0.001028,,
7652.941001,0.99965,0.001317,,
7652.9425,1.001159,0.001088,,
7652.943997,0.998895,0.000999,,
7652.945495,0.999221,0.001103,,
7652.946993,0.997739,0.001184,,
7652.948491,0.998753,0.001094,,
7652.949989,0.999792,0.001011,,
7652.951486,0.999691,0.000935,,
7652.952984,0.999808,0.001135,,
7652.954477,1.000145,0.001035,,
7652.955989,1.000115,0.001055,,
7652.957473,0.999388,0.00098,,
7652.958976,0.99849,0.000931,,
7652.960473,0.998849,0.001034,,
7652.961971,0.999247,0.000954,,
7652.963469,1.000374,0.001002,,
7652.964968,0.998697,0.000982,,
7652.966465,0.996853,0.000916,,
7652.967962,0.992281,0.001003,,
7652.96946,0.993278,0.001173,,
7652.970958,0.991769,0.000975,,
7652.972457,0.991531,0.001129,,
7652.973954,0.988467,0.000951,,
7652.975451,0.985788,0.00097,,
7652.976944,0.98676,0.001434,,
7652.978447,0.984141,0.000926,,
7652.979946,0.984531,0.000946,,
7652.981443,0.985011,0.001117,,
7652.98294,0.984147,0.001018,,
7652.984434,0.983874,0.001181,,
7652.985936,0.983077,0.000921,,
7652.987442,0.983583,0.001204,,
7652.988932,0.983586,0.001007,,
7652.990429,0.984959,0.001181,,
7652.991928,0.984661,0.001067,,
7652.993425,0.98275,0.001017,,
7652.994924,0.983134,0.000922,,
7652.996421,0.983431,0.001051,,
7652.997919,0.982861,0.000995,,
7652.999417,0.984576,0.000954,,
7653.000924,0.985126,0.001096,,
7653.002413,0.985914,0.001098,,
7653.00391,0.98689,0.000968,,
7653.005408,0.987517,0.0011,,
7653.006906,0.99085,0.001141,,
7653.00841,0.990709,0.000992,,
7653.009903,0.992005,0.001147,,
7653.011399,0.992333,0.00098,,
7653.012897,0.994044,0.000871,,
7653.014395,0.992946,0.001173,,
7653.015893,0.995771,0.001047,,
7653.017392,0.99777,0.001014,,
7653.018888,0.999793,0.00107,,
7653.020386,0.999343,0.001006,,
7653.021884,0.999457,0.001023,,
7653.023382,1.000722,0.001095,,
7653.024881,0.999994,0.001177,,
7653.026378,0.999309,0.001055,,
7653.027875,1.000675,0.001032,,
7653.029375,0.99878,0.001152,,
7653.030876,0.999179,0.000973,,
7653.03237,0.999392,0.001076,,
7653.033879,1.000771,0.001086,,
7653.035366,0.999987,0.001014,,
7653.036864,0.999507,0.001073,,
7653.038361,0.998819,0.000852,,
7653.039859,0.999671,0.000971,,
7653.041357,1.000391,0.000862,,
7653.042855,1.000841,0.001157,,
7653.044352,0.999927,0.00108,,
7653.04585,1.0001,0.001098,,
7653.047348,0.999965,0.000915,,
7653.048846,0.999924,0.000936,,
7653.050344,0.999176,0.001094,,
7653.051844,0.999392,0.001245,,
7653.053339,1.000173,0.000953,,
7653.054837,1.000064,0.001057,,
7653.056336,0.998879,0.001035,,
7653.057833,0.999177,0.001175,,
7653.059333,0.99923,0.001018,,
7653.060824,1.000352,0.001157,,
7653.062327,1.0001,0.001078,,
7653.063825,0.999938,0.000927,,
7653.065322,1.000718,0.000951,,
7653.06682,1.000652,0.001061,,
7653.068318,0.999931,0.001065,,
7653.069816,1.000951,0.000889,,
7653.071314,0.998606,0.001096,,
7653.072811,1.001132,0.001062,,
